,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
33,123776026,おいなり@ガラル地方,Izuna_OINARI,http://pbs.twimg.com/profile_images/1198483796649103365/hwQ6KUmU.jpg,1428144644177625093,一週間ぶりの太陽はあっちいなあ！,0,2021-08-19 08:59:51
8,134471886,chi chi chi,ashibecchi,http://pbs.twimg.com/profile_images/1375778692966670343/SEBdg8aD.jpg,1428144672631787521,ホロヴィッツ最新刊もワニ町最新刊も９月に出る…！ヤバい…楽しみ…😭✨,2,2021-08-19 08:59:58
92,139130966,まややん,mayayan_sas_,http://pbs.twimg.com/profile_images/1138213987810570240/XfZcTtcq.jpg,1428144591732051973,"@ejuKZOMC08L4BlZ おはようこざいます😊
オムツは　
凄いゴミの量に
なりますよね💦💦
ご主人も少しでもいいから　
介護の大変さ大変さ
分かってくれたら
いいですね😌

今日はリハビリですか😊
気をつけて行ってきてください🙆🏻

今日も良い１日になりますように😊",1,2021-08-19 08:59:38
17,169078116,なぁ-＊,futarisuki02,http://pbs.twimg.com/profile_images/1301694780682903552/T8j92XGH.png,1428144664180256771,あつーーい｡ﾟ(ﾟ´ω`ﾟ)ﾟ｡保育園送るだけで汗びしょ｡ﾟ(ﾟ´ω`ﾟ)ﾟ｡もう雨嫌ーー😂,0,2021-08-19 08:59:56
38,200146611,まちゃ@ワーパパのダイエット筋トレ,macha_akioya,http://pbs.twimg.com/profile_images/1315843795909398528/LLtMyyF1.jpg,1428144636120354817,"ワンオペヤバいwww

最近60.2〜60.9kgキープだったのに、ワンオペ翌日の朝59.6kgやったんやけどwww

軽くなっても59.8kgが最近のmin値だったのにwww

抱っこ紐使い過ぎで僧帽筋が痛いwww",2,2021-08-19 08:59:49
84,207643391,ジョニーは5km走る,___Johnny_____,http://pbs.twimg.com/profile_images/1061939503063957504/UYofY4Xc.jpg,1428144596135989251,"おーーーい！

ごはん作るどころか、パパ１コマしか出てなかったんですケド？！",2,2021-08-19 08:59:40
16,209117049,雪☃️,177sugarly,http://pbs.twimg.com/profile_images/1424684264520515584/qMqwJfZW.jpg,1428144665807622149,ヤバいホントだ、目黒くんと道枝くんとなると、ラウが妬いちゃう！！,0,2021-08-19 08:59:56
18,235896651,ぷりん,mhrr301,http://pbs.twimg.com/profile_images/527074390492471296/1xZYnNRT.jpeg,1428144658429841412,"@tanoshikuegaode あらま♬素敵な景色ですね😄行ったことないのでいつか行きたいです(^^)

あー早くマスクもせずにゆっくりと旅行行きたーーーい！",0,2021-08-19 08:59:54
31,247186002,じーじょ,uranariman,http://pbs.twimg.com/profile_images/876448210956320769/mcZKJeu1.jpg,1428144649147883523,@takasyugo14 見てないんかーーい,0,2021-08-19 08:59:52
30,296271288,ym,hrk_442,http://pbs.twimg.com/profile_images/1071749604327051264/FrJ7rHgz.jpg,1428144649823154178,いやガチだったんかーい,0,2021-08-19 08:59:52
95,316124812,ゴールデンシュナイ,syuna_0293,http://pbs.twimg.com/profile_images/1427115959991422979/wY9vK2D4.jpg,1428144588208762882,フィは兄弟とか双子とよくいるから挟まれる位置にいるのに慣れてるし、清純な子だーいすき処女厨なので百合に挟まる男役がほやくん界1似合うんですよ,2,2021-08-19 08:59:38
91,564557079,💊🇮🇹🇩🇪🇺🇸🇯🇵🇷🇺宮居史伎（ミヤイシギ）🦠🐿🐀🧬🐁🧪,shigi_m,http://pbs.twimg.com/profile_images/1099033912494280705/UvUipVbj.jpg,1428144591824293890,無論荘園私に無邪気に大ロス！まあ小さい！と話しかける市井もいた。私はそうしたものまで嫌ってはいなかったが、殺せず。が強すぎる周囲が嫌だった。皆マリアの物語に酔っているようだ。自分が中心じゃないのが嫌？などと尋ねられるとはな。血が。我の危惧は物理統計から弾き出された脳破壊と死である https://t.co/j8YOcxj8D5,0,2021-08-19 08:59:38
59,734607170,shiori\愛媛babys/,fmb_babys0602,http://pbs.twimg.com/profile_images/378800000127703719/88fe1f7f8ed96aa17ed1578a2318c212.jpeg,1428144614922358790,"▼ 定 期 ▼
 b a b y s ふ ぉ ろ ー お 願 い し ま す (ฅ'ω'ฅ) 
解 散 し て も ず ー っ と b a b y s で い ま す (((o(*ﾟ▽ﾟ*)o))) 
ふ ぉ ろ ば  ー し ま す (´ω｀)",0,2021-08-19 08:59:44
13,892136534,мαяυ,akirist,http://pbs.twimg.com/profile_images/1021771481833865217/szpsIHzB.jpg,1428144668622000129,"空気通りまーす！
ご注意くださぁーい！！",0,2021-08-19 08:59:57
93,1108791248,skull,Skull5ch,http://pbs.twimg.com/profile_images/3634812370/410139424524d6d8da9312d023ecf315.jpeg,1428144589953671171,TTい〜な〜（≧∇≦）,0,2021-08-19 08:59:38
