,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
13,32811274,ももろ　絵本作家🍋Illustrator　絵本「おうちジャングル」【講談社】発売,momoro66,http://pbs.twimg.com/profile_images/929980160228470784/DOp4-VRC.jpg,1429231837495250946,やがわさんのイラスト可愛くて買った夢見るバーム緑、とてもよかったからピンクも揃えちゃった☺️ https://t.co/kerW8yHoL2,74,2021-08-22 08:59:58
73,71722905,KAZOO,kazu0626,http://pbs.twimg.com/profile_images/754226081532567552/k-huygNR.jpg,1429231814292344836,"日本だとあっちこっちから非難殺到だろうけど、イギリス、、、すげーな。

英政府「会場にフルで人入れてサッカー観戦したらどうなるか実験するわ」→6400人感染 　英政府「な？｣ : 痛いニュース(ﾉ∀`) https://t.co/eVYk9qj8a3",11,2021-08-22 08:59:53
17,79959661,紫_芋＠,murasaki_imo_JP,http://pbs.twimg.com/profile_images/1222502722106093568/d7IWwV9L.jpg,1429231835754549248,しばく対象が現場だからそうなる、叩くべきは最前線の現場じゃなくて環境改善に消極的な業界団体上層部でしょ,0,2021-08-22 08:59:58
35,93176410,ろきせ,brzbb01,http://pbs.twimg.com/profile_images/985721602749775873/cVRKAVP9.jpg,1429231829546987522,『未来世紀ブラジル』、いま観ると主人公サムの行動すべてにむかつく。ジルやタトルはレジスタンスとして命がけで戦ってるのに、サムは「夢の女」であるジルと結ばれることしか考えてない。かといって全体主義体制の信奉者というわけでもない。仕事も圧政もどうでもよくてとにかくジルとセックスが,0,2021-08-22 08:59:56
29,99073001,चम चम@ちょむ,ki_chom,http://pbs.twimg.com/profile_images/1124947605190897667/m7uWtvT9.jpg,1429231832751431684,後５日で終わる現場で、俺と同じ派遣会社の中国人がキレて飛んだ。,1,2021-08-22 08:59:57
18,114139269,タロー,p_taro_b,http://pbs.twimg.com/profile_images/790491991/taro.png,1429231835746160645,ドキドキで壊れそう…なーんてな！,0,2021-08-22 08:59:58
70,114164001,まつべえ(▼〜▼○),helindraft,http://pbs.twimg.com/profile_images/1231254871803711489/VUCkWEzb.jpg,1429231815751966720,"ノーマスクで電車内でテレビ会議やってる女がいるんだけど…
コロナ禍じゃなくても基地外行為だろ",2,2021-08-22 08:59:53
27,135838167,アクアクララ【公式】,aquaclara_info,http://pbs.twimg.com/profile_images/945208856816128000/FzGbuST5.jpg,1429231833510678532,"@yuka111yuka3 サンキューチャレンジにご参加頂きありがとうございます！
抽選結果は画像をタップして、特設ページでチェック！

当選された方にはDMにて詳細をお送りしますので
フォローを外さないでお待ちください‼️

ハズレても期間中毎日参加できます😇",0,2021-08-22 08:59:57
33,135933182,しるく,silk_captain,http://pbs.twimg.com/profile_images/1410197490146578436/Yd7wD36L.jpg,1429231829781868544,"昨日2部のガーデンはあまりにもパーフェクトで莉愛ちゃんへ伝えに行きましたよ♫
「クジラ」凄すぎて鳥肌立った‼️🥺
ガーデン独自の凄すぎるフォーメーションダンス‼️

それにしても莉愛ちゃんはボウリングの腕はセミプロ級で、なんとも底知れないね💜

2021.8.21 2部
#秋月莉愛
#スリジエ候補生WEST https://t.co/zraLCOJCp7",18,2021-08-22 08:59:56
48,154914815,しゅう🦮,mu7__shu,http://pbs.twimg.com/profile_images/1413388022544965638/nJQfOU6f.jpg,1429231824790691840,"@cake_pubg @10hagero てぃらまるにセンスないて言われた方が嬉しい説wwww

センスあるって言われたらショックwwww",1,2021-08-22 08:59:55
40,212733162,Hiro,JO1LDY1,http://pbs.twimg.com/profile_images/1543767819/DSC_6234_jpg.jpg,1429231827529601027,特定できる局ですけど、FO-99のど真ん中でSSBで　アーアーなんてないんじゃないの。CWで呼ぶアップリンクにいたので被せちゃったけど。その前にループをとるならど真ん中じゃなくてエッジでやってくれないかな・・・・,4,2021-08-22 08:59:56
