,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
66,60818269,おだじー,_odag,http://pbs.twimg.com/profile_images/378800000334190838/a75ec6dca5d99e358c94cc6dbca203ea.jpeg,1423433634908807168,問題は2回目か。,0,2021-08-06 08:59:59
18,92003277,kin@アーケードゲーム好き(^^),Kin_ZEROIN,http://pbs.twimg.com/profile_images/1211057530081705984/nZFTs5VH.jpg,1423433636947263488,@masumi_asano 浅野さんのご飯は、毎回綺麗で美味しそう✨(^^),0,2021-08-06 08:59:59
97,93870676,ぽんた,ponta0088,http://pbs.twimg.com/profile_images/1418761945440612352/XW4m9HnI.jpg,1423433634086674433,"@R7MzASGXivrXloH 国産ワクチンも危機管理の一つです

与党のだらしなさもさることながら、野党にはこのような視点が皆無で、与党の足を引っ張る事しかしていません",0,2021-08-06 08:59:59
88,95638472,猫屋敷,Primra02_kl02,http://pbs.twimg.com/profile_images/1353277970689871872/eD5oJ4mh.jpg,1423433634334134274,網戸との戦い二日目なのだが、網戸が外れなくてもう無理なのでは…？になってる………もう無理なのでは？？,0,2021-08-06 08:59:59
80,96525518,皐月西霞(サツキP),mayskyseika,http://pbs.twimg.com/profile_images/1362094990692818948/YrN62yaE.jpg,1423433634418069504,"しかし、今日接種分が予約出来ると知った時はどうしようかと一瞬考えましたけどね。
2回目翌日に舞台の予定がなければ受けたかった…。",1,2021-08-06 08:59:59
89,99120956,Torz㍍㍍Torz,acanthopagrus,http://pbs.twimg.com/profile_images/1404244331796393986/xAwhi-rl.jpg,1423433634250330112,38℃超えたのでロキソニン飲んだ。体が重くて頭が痛いのに食欲は旺盛。,5,2021-08-06 08:59:59
56,113949222,迷子コザクラインコを探しています　大阪市　拡散希望,momocoto,http://pbs.twimg.com/profile_images/1325233173534445568/zji79mBM.jpg,1423433635399487493,"#八王子市 で #迷子のコザクラインコ クランちゃん

目撃、保護された方は
ご連絡お願いします。

飼い主さんが懸命に
捜索されてるので
ご連絡お願いします。

知人やご友人、周りの方々にも
聞いて頂けると助かります。

大切なご家族なので
ご協力お願いします🙏

#迷子インコ #迷子鳥 #拡散希望 https://t.co/XfgkxCTP1E",7,2021-08-06 08:59:59
29,118691266,K WATANABE,delinabe,http://pbs.twimg.com/profile_images/727149580/2009060322493207a.jpg,1423433636573892610,@Camus1105s はじめまして。河村市長はこのノリでやったのだと思います。ただ時代が違います、アップデートしないといけませんね…,0,2021-08-06 08:59:59
42,128174500,サーティワン アイスクリーム,BR31_Icecream,http://pbs.twimg.com/profile_images/1417054992393850880/3fpXY389.png,1423433636058173441,"@VXcpIcNQoWOSxt8 
フォロー＆リツイートありがとう！

そんなあなたには…
デデンネデザインの招待状が届いたよ！

ぜひ、ポケ夏キャンペーンをお楽しみください！
キャンペーンについての詳細はこちら▼
https://t.co/mn7PhsrtGY

#31ポケ夏 https://t.co/TXTDHMTqnp",0,2021-08-06 08:59:59
71,147081490,ノガミ@いつか何処かの迷子,Nogami_matsu,http://pbs.twimg.com/profile_images/1402779727396368388/ruAhE7Jx.png,1423433634782990336,館さんが次男次男言われてて、むしろなんで次男じゃないの？？って、たしかにいろんな動画みてておもう。が、きっとピリオドさんは次男の上を行くイタ……ｹﾞﾌﾝｹﾞﾌﾝ館さんにピッタリの役なんだろう。,0,2021-08-06 08:59:59
24,155167848,Smile Lab,smilelabogaki,http://pbs.twimg.com/profile_images/1397942772489854976/cHD3QMaC.jpg,1423433636796256256,@YSK_climb_PG 球団は正式発表をしないといけないからですね。でも裏付けは取れているからこの報道なんですよね…,1,2021-08-06 08:59:59
41,272488827,かとう社長(NFT)@235日後にFIREするミニマリスト,kato_shacho,http://pbs.twimg.com/profile_images/1417681907861508100/6l17vMW8.jpg,1423433636066435080,"@mirei__29 みれいさん、おはようございます！
今日は熱烈応援したいと思います＾＾
今日も一日どうぞよろしくお願いいたします！",1,2021-08-06 08:59:59
14,295482196,水戸京成ホテル,MitoKeiseiHotel,http://pbs.twimg.com/profile_images/1746793017/twitter_top__.jpg,1423433637135982593,"8月9日に予定していました「水戸京成ホテル夏フェス2021」は、国からの「まん延防止等重点措置」の適用を受けて 延期をすることになりました。
開催日は１０月２日（土）になります。

楽しみにしていただきました皆様には申し訳ございませんが、何卒ご理解のほどよろしくお願いいたします。",12,2021-08-06 08:59:59
67,305497259,オケシ@ダメ人間ドットコム,okeshi_dame,http://pbs.twimg.com/profile_images/2298259257/6cxfm7ijeadku0l0bf3e.jpeg,1423433634883588100,ただ、WoDシリーズはPCの立場そんなによくないからバッドエンドルートも普通にありうるのがまあその。PCはこう動きました。で、NPCはこういう人ですよね。PCの立場は高くないのでひどいことになりますね。処す？処す？？？とか。,1,2021-08-06 08:59:59
58,369828008,やぐ(LSC),Yagu78,http://pbs.twimg.com/profile_images/1237021790972432386/UZAS0wgW.jpg,1423433635240112131,皆さんはたまたま条件が良かったのですよ。たまたまなのです。,0,2021-08-06 08:59:59
63,1554369576,ひさと,hisakunkun,http://pbs.twimg.com/profile_images/1419548600019820550/qO_kNuhW.jpg,1423433634959159304,@yuta53024402 ペースメーカーつけてる方には水晶出来ない🥺,0,2021-08-06 08:59:59
74,1862595870,にこ☻2y＆11m,fu2san3,http://pbs.twimg.com/profile_images/1413045208535625730/S1V1v9SI.jpg,1423433634623594497,"うちの市は出産の場合はきょうだい児を産後1年まで（第二子が待機児童の場合はさらに延長可能）育児を事由に保育園に預けられる。
もしこれが産後8週までだったら毎日大変すぎるし、せめて下が歩けるようになる1歳頃まで希望者が皆保育園に預けられたらいいのにな…",3,2021-08-06 08:59:59
60,2510852287,❦岩崎めう❦,meu_meu_nico,http://pbs.twimg.com/profile_images/1327850813603995649/zYKyZzC6.jpg,1423433635168878593,@ayaya04 あやのちゃんおはよー！,1,2021-08-06 08:59:59
85,2806976856,夜道もみ@夢字書きTRPGマダミ,momiyamichi,http://pbs.twimg.com/profile_images/1053910987949002754/c9mS7zxH.jpg,1423433634363580417,"【TRPG】
エラッタが話題になっていますね
私はエラッタに感謝しています
エラッタのお陰で、Wordにコピペする・読みやすくするという作業を苦なく練習できるようになりましたので
スクショ?あれは容量を逼迫する悪だよ
コピーしてルルブやファイルに挟む
増えたらまたコピペ印刷して挟む
良いタスク",0,2021-08-06 08:59:59
75,2848218302,そらまま(yume),yuki_peace814,http://pbs.twimg.com/profile_images/531725087448117248/O5b5BVWY.jpeg,1423433634590052355,"おはようございます❗️
今日はそんな暑くならない❓
長女が月末部活の記録会に
参加できる事になったようで
何やらトレーニングしてました💪
目標が出来てよかった😊
でも雨でもあるのかな〜🤔
さあ今日は　#華筋　🤣
早く今日が終わらないかな🤣

#起きたら802 
#おはようっちー",37,2021-08-06 08:59:59
61,2855451439,青雉,h_hcomm,http://pbs.twimg.com/profile_images/1414629352566759432/euAhqglw.jpg,1423433635022049281,"N〇Kの背景が

もし、この展開が今のおじいちゃん、おばあちゃんが納得するのなら
間違ってますね

＃僕のグレハジメ

酷くない、＃おかえりモネ からのニュースはそれか…

ネトウヨ向けですか？

あー、飲みすぎてないです🆘",2,2021-08-06 08:59:59
