,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
17,46120828,shobons,shobons,http://pbs.twimg.com/profile_images/1409868660316033038/EMoIvD-w.jpg,1428869346873384960,"おはようございます☀

副反応は今の所、腕の痛みと軽い偏頭痛ぐらいなので、ゆったりしつつフジ配信みます。まずはtricotみよかな。

まぁ最悪、明日の君島大空合奏形態だけでも見れれば満足ではあります。",19,2021-08-21 08:59:34
93,86560186,あきら＠大将,akira_15,http://pbs.twimg.com/profile_images/1350482035672899584/8vRkt11q.jpg,1428868883746725888,「み」短い天下だったな。,3,2021-08-21 08:57:43
2,107582653,しちみ【非公式】,shichimi07,http://pbs.twimg.com/profile_images/1175566421020930048/SbP21JSl.jpg,1428869443950505986,"しちみさんが女の子になったら…

身長…153
血液型…AB
顔面偏差値…98/100(平均50)
胸のサイズ…A
趣味…アニメ
恋愛対象…ロリ

ところで顔面偏差値ってどうやって計測するんやろか？
#女子化ボタン見た人はやれ
 https://t.co/qDIdVHGC65",0,2021-08-21 08:59:57
20,110462335,RN農機具（宇多川どどど）,rnNokigu,http://pbs.twimg.com/profile_images/1133936104246206464/D-V-IpwE.jpg,1428869331421593600,"@sanbesan42 かたみ　せましさん「
アッメ、ムッコ！
アッメ、ムッコ！
」",1,2021-08-21 08:59:30
69,114438041,T2,chara_headchara,http://pbs.twimg.com/profile_images/1360871790709403651/dvAwRlLc.jpg,1428869004026728448,"フジロックと甲子園どっみ見ればいいんだよ！！！
#甲子園
#fujirock",0,2021-08-21 08:58:12
79,181553341,のんま,abenoroma,http://pbs.twimg.com/profile_images/1190464752587280384/vh6pIM95.jpg,1428868970875035648,"ギックリ腰4日目
ついに、起床時にぐぐっと背伸びが出来た！今までは寝返りは気合いを入れて背伸びは激痛だったので嬉しみが凄い🥺
でもまだまだ、今までのように動けない🥺
あと数日で復活できそう😌",3,2021-08-21 08:58:04
88,194929170,オンディー,ondy_liveholic,http://pbs.twimg.com/profile_images/1196471469447925760/RG2pzlW_.jpg,1428868918593028099,50箇所くらい蚊に刺されて痒みが止まらない,0,2021-08-21 08:57:51
26,213254037,タツヤ,konohana1229,http://pbs.twimg.com/profile_images/617537871210086404/VPm-CwKN.jpg,1428869280443994113,"みうちゃん、鳥があまり好きじゃないｗｗ
#計算中検算中24時間配信中",0,2021-08-21 08:59:18
25,256988023,もりもり⚾️,P1_M_TOKYO,http://pbs.twimg.com/profile_images/1185356463037767680/XqpXdrRx.jpg,1428869289365278721,"@mikes2giants みけちゃん！
誕生日おめでとう🎊🎁🎂🎈🍺
今年一年いい年になるといいね✨

今日は現地でのバースデー勝利が観たいよね？

これからもよろしくね🤗",1,2021-08-21 08:59:20
47,264635467,ゆきちん,rikirikimaro,http://pbs.twimg.com/profile_images/992051142698852352/s7Vfne96.jpg,1428869182314086402,"@yotuba244 みさちさん　　
心よりお見舞い申し上げます　　ご自身も無理などされませんよう。　ご回復をお祈りしています",1,2021-08-21 08:58:54
3,266883134,りお,rio_ongaku39,http://pbs.twimg.com/profile_images/1374717084563877891/fvadecPI.jpg,1428869440293150723,@al_MHRise お茶みが強みなんだね！(？)　じゃあすっきりしたいときは綾鷹で、ミルク感ほしいときはクラフトボスだな！,1,2021-08-21 08:59:56
57,267151211,たすちん🐑🅰️💙,tasuchin,http://pbs.twimg.com/profile_images/1297537527394349071/sxue4q6t.jpg,1428869051787350025,"@mimi14mi 旦那酸になってる😹旦那さんね❕(笑)
ニンゲンキープがみみちんの頑張るポイント✊
また電話しよ💗",1,2021-08-21 08:58:23
65,275530248,きなこ@FP3級📝一問一答配信中,kinako_sorairo,http://pbs.twimg.com/profile_images/1392107139364126720/f4ejAYFq.jpg,1428869022917955586,"@Mimasolove みまそらさん、おはです☀️
夜通しグッスリ良かったですねー😆
しっかり眠れると気持ちもパフォーマンスも良くなりますもんね⤴️
今日も充実させてきましょー🌷",1,2021-08-21 08:58:16
84,281032180,𝒔𝒂𝒓𝒂*²ん,sararan319,http://pbs.twimg.com/profile_images/1426932980270833678/OY2WAZ5E.jpg,1428868945038118913,"@xhiratox ルカさん♪
風船🎈みっけ♡
　┏┓┏┓｡･ﾟﾟ･｡｡ﾟ
　┃┗┛ ᎯᏢᏢᎩ*.
　┃┏┓┃ᏰᎨᎡᎱᎻDᎯᎩ☻໊.°・
　┗┛┗┛
楽しい夏を満喫できて楽しそうですね✨
これからも素敵な毎日をお過ごしくださいね✧*｡٩(ˊᗜˋ*)و✧*｡",1,2021-08-21 08:57:58
76,282989728,kazuyo,kazuyo2011,http://pbs.twimg.com/profile_images/1270929879232425986/8dbuuZUv.jpg,1428868981536956421,"@mphm7mphm それは大変でしたね😱
女性のほうが副反応強く出てますよ💦
筋肉に炎症起こして抗体を作るからでしょうが、痒みは痒み止めを塗ると治るって言ってる方もいました😌",2,2021-08-21 08:58:06
0,335240315,🌷🎄ﾎﾟﾎ🦜🐥♨️ﾎﾟ🌺,chelsea24loveJ,http://pbs.twimg.com/profile_images/1422878230101454851/HdJHAAhl.jpg,1428869450929885191,@penguin0536 あたしのひねくれか感覚としたら原監督に花を持たせたような演出みもあって。本人が野球選手として巨人で適応するか、なんだよね。いきなり打ち出したりするんかな。よくもわるくも話題になるのはまだつづくよね,1,2021-08-21 08:59:58
6,487263879,🐬✨🌙🍫瑪瑙🐢🍁,menou_sakura,http://pbs.twimg.com/profile_images/1323454155474698240/7slf4uw3.jpg,1428869405547532290,"@mitukituki みつきさんありがとぉぉぉぉぉ！！！！(( _(:3｣∠)_⌒_(ゝヽε:)_ ))
宣言解除されたらまたご飯行こぉぉぉぉぉ！！！！(( _(:3｣∠)_⌒_(ゝヽε:)_ ))",0,2021-08-21 08:59:48
62,945992947,ｶﾅﾀﾏﾝ( ˙-˙ ),kanata_hu_,http://pbs.twimg.com/profile_images/1397072865883656194/tZD21FPT.jpg,1428869035161124868,な゛ん゛て゛み゛た゛の゛,0,2021-08-21 08:58:19
40,1002938826,丸®︎..☽3y👦🏻10m(10/12)👶🏻,pongrid21,http://pbs.twimg.com/profile_images/1192113123408240641/dGrTDlO6.jpg,1428869214304047105,@siki_10no25aq ちみたちまじで早起きすぎるよな！？,1,2021-08-21 08:59:02
56,1339242883,ゆーけん,liigo0816,http://pbs.twimg.com/profile_images/1422206925211455502/ghFha23u.jpg,1428869054899494912,"@miyu_a1108 187cmです🙋‍♀️
年収はみゆう様の何分の一😭",0,2021-08-21 08:58:24
18,1346824315,えむえむ,enako_hide,http://pbs.twimg.com/profile_images/1372337316220391425/yKioHunQ.jpg,1428869337733947395,@APPEAR_temisu_V おはてみ～！囲碁配信はまだか～～,1,2021-08-21 08:59:31
14,1364539838,笠松あい@浮上稀,4yk0729,http://pbs.twimg.com/profile_images/3676314425/f5e5e3e29476c0a528cebb2f0ffd75cf.jpeg,1428869355186524160,"は・走る!!兎に角走る!!
や・ややこしい事は苦手だけど
か・勝ちたい気持ち
わ・沸き立つ闘志で
み・みんなと力を合わせて
つ・常に努力
ひ・ひたすら地道に
ろ・ロードワークから!!!!

早川光洋【定期】",0,2021-08-21 08:59:36
28,1396916430,≡えふえぬしー🐣❄≡,fnc_765,http://pbs.twimg.com/profile_images/1235961816229937154/ZtMpOJ4o.jpg,1428869267907219457,@katze_nekocat_2 みずぎゆきほ😍😍😍😍😇😇😇🥳🥳🥳,2,2021-08-21 08:59:15
72,2231312455,みゅうと@wsとReバース垢,HINA553,http://pbs.twimg.com/profile_images/1416013921215926276/4S55FUgl.jpg,1428868990277885954,"おはようございます
4時に寝て8時に起きました
つらみ",0,2021-08-21 08:58:09
