,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
79,58681437,ケロこ,kerroco3,http://pbs.twimg.com/profile_images/1420753909409218578/Nh4MLWPI.jpg,1429231740262883330,@kq_lb4 よっしゃバッチこーい💪,0,2021-08-22 08:59:35
20,59718394,bnjgm,bnjgm,http://pbs.twimg.com/profile_images/1213584780962328576/dYlg6Qy9.jpg,1429231812027453450,ラヴい https://t.co/S8pTwCG9dN,1,2021-08-22 08:59:52
73,74966727,ちなも,chinamoZ,http://pbs.twimg.com/profile_images/1262867348404334593/f_Txrc8G.jpg,1429231751927267331,トロプリエンドカード、、これがエモい…,1,2021-08-22 08:59:38
95,110100048,いーたん(iida)-ほんの帽子屋です🎩✨,mattomento,http://pbs.twimg.com/profile_images/708563928901550081/kvxsuPAC.jpg,1429231718767071233,@Yukos_S そこがいーんです🐼,1,2021-08-22 08:59:30
6,124387993,LUCKY-RABIT,LUCKY_RABIT,http://pbs.twimg.com/profile_images/1068505029315678208/m5FZm4MA.jpg,1429231834504728579,"おはようづきです！
最近お絵かき心がムクムクしてるので😆 #バニーの日 というタグに触発されてバニー卯月を描いてみました。3時間くらいで描いた割にはなかなかいいのが描けたので皆さん見てくださーい😊 https://t.co/dRXyqE2Q0g",4,2021-08-22 08:59:57
7,135349033,や犬,n_inu11_y_inu84,http://pbs.twimg.com/profile_images/1219945482715197440/90crjiEP.jpg,1429231834043359241,エモいエンドカード #nitiasa,0,2021-08-22 08:59:57
42,142512204,candyrainbow,otomego_loveyou,http://pbs.twimg.com/profile_images/1345746726531989505/8ezYZRl1.jpg,1429231787377496066,"予告のさりげなくえもい映像♪
#precure #プリキュア #トロプリ https://t.co/bkpGsWVuLr",4,2021-08-22 08:59:46
51,156803427,にゃも🍎,nyamo_mo,http://pbs.twimg.com/profile_images/1389987492984549377/BiVhTSUc.jpg,1429231775012646912,"ォァョᜊﬞﬞ 💤
7時起きというミッションクリアした……美容院いぐ！！！✂️",8,2021-08-22 08:59:43
58,185100742,ねこ吉。,neko_kichi283,http://pbs.twimg.com/profile_images/1274192104399400960/f9OvL86Z.jpg,1429231767240675328,@ash_fantasy いえーーーーい😍😍😍,0,2021-08-22 08:59:41
76,186456291,ふぇんりる＠18章7，8話投稿しました,fenrir_sunnys,http://pbs.twimg.com/profile_images/1122141936570159105/mmur5Nsw.png,1429231745799385088,エンカのアニメーション！？エモい…… #precure,0,2021-08-22 08:59:36
18,250831023,鯰尾藤四郎,toushirou_tail,http://pbs.twimg.com/profile_images/2523974401/1opn1ek466wb5aquphla.jpeg,1429231816800493568,"さっきSCAVやってて、SCAVCP方面から銃声(シャッガン？)がしたのでフラフラ見に行ったら鍵通用口からひょっこりデカい鞄とごっつい銃を構えたPMCが現れて。
気持ちで完全に負けて銃も撃たずにレレレしてたら向こうもレレレしてきて面倒くさかったのかそのまま見逃してもらえた。
平和なSCAV人生。",0,2021-08-22 08:59:53
54,266509562,死体,cleinatr,http://pbs.twimg.com/profile_images/1426886138766127107/d6f9kUK0.jpg,1429231772999446530,いっけなーいセイバーセイバー最終回最終回,0,2021-08-22 08:59:43
12,267196236,じゃい,jaikeru_,http://pbs.twimg.com/profile_images/1427122300134907907/L6XBjgOd.jpg,1429231822618062854,"じゃいさんの体で
一番クサい部分は・・

【おへそ】です！
100年の恋もいっぺんに冷めそうです。  

嗅ぐ？☝️
#shindanmaker
https://t.co/IHolDKRMSH",1,2021-08-22 08:59:55
50,367616618,༓もぐ༓,Mog9221,http://pbs.twimg.com/profile_images/628256059866550273/hMl2uzc4.jpg,1429231777147621380,"忘れ物は多分ない
早くつきすぎて先生に｢はやーい！｣って言われたけど",0,2021-08-22 08:59:44
22,401807798,いなば,inb129,http://pbs.twimg.com/profile_images/1401126492562550788/RnVCSSe_.jpg,1429231805928927236,エンドカードなに……エモい…… #nitiasa,0,2021-08-22 08:59:51
80,599991854,カザウタ@魔法使いになったのに魔法が使えないバグ,tennenryuu,http://pbs.twimg.com/profile_images/1420722339960868864/nStNFaCx.jpg,1429231738778132482,@teoluve378 グレイシアは夏場はエアコンが効いた部屋か冷蔵庫の近くにいそう( ˘ω˘),0,2021-08-22 08:59:35
2,700824018,=Big Hole City=,rockstar_haro,http://pbs.twimg.com/profile_images/1387907473533661185/xN_x5t7Z.jpg,1429231842394185731,"おっぱいデッカい女性のサスペンダーが脇側にズレてしまうのも好き〜😍

⚠️だが俺は貧乳も好き👍✨ https://t.co/YbPYMYl0Zq",1,2021-08-22 08:59:59
57,781510860,なめ犬blackRX,nameinu_0928,http://pbs.twimg.com/profile_images/916091514496761856/CjNyh9fQ.jpg,1429231769920835585,"@nekonomoto 病気じゃないので解熱剤飲みまくってOKなのデカい…

副反応で僕も朝だるかったけど飲んだらダルさがゼロになりましたわ",0,2021-08-22 08:59:42
52,849197762,ぱぼるな  ついほーよー,bot_fx_Luna2,http://pbs.twimg.com/profile_images/2770963311/e83d9bc2a38a089436b8f3f1bb2fa2ca.jpeg,1429231774916251651,＊@_mmKrystal ＊るなのだーいすきな、むむちゃん！すっごくかわいくていいこなの～。おしゃべりしてたら、たのしくなっちゃう～♡むむちゃん、だいだいだーいすき。,0,2021-08-22 08:59:43
25,901666608,海鮮丼,Kaisendon123,http://pbs.twimg.com/profile_images/1273606210722254849/6LeDZB9v.jpg,1429231805056503811,"@mortxxxx 指導者がいなくてもあのダルい塔を登りに行く頑張り屋なマネカタたち良すぎて泣いちゃいましたね　
サカハギはいつのまにか消えてたしフトミミさん助けられず残念🥲
私は私とちゃんと会話してくれるキャラが好きなので今回人間よりマネカタや悪魔に行っちゃうのは仕方ないなって思いました",1,2021-08-22 08:59:50
75,922626648,てのりとめちゃぶろう,tenori_tmbot,http://pbs.twimg.com/profile_images/3698231999/a79ba938ee44a02a7682eef5797f184c.jpeg,1429231746583646211,いさくはよく穴のなかにいるんだ,0,2021-08-22 08:59:36
77,1342104973,ちわ,tiwakenlab,http://pbs.twimg.com/profile_images/1408856897424302081/Q45I0lT4.jpg,1429231745191211008,"@LittleField7 博物館に並んじゃいますね。。
ターミネーターが壊しにきちゃうかもしれませんが(笑)",1,2021-08-22 08:59:36
87,1356936944,夢向け仁藤攻介,yume_nito,http://pbs.twimg.com/profile_images/3530725166/a520c108a62eba68f4a8c172f41a30d7.jpeg,1429231726891462660,可愛子ちゃんいねーかな～…,0,2021-08-22 08:59:32
